lakeid,sampledate,depth,ca,mg,na,k,cl,so4,cond,ph,alk,dic,temp,bicarbonate,carbonate,alkalinity_calculated,hplus,cations,anions,Lake,Lat,Long
SP,2017-04-17,10,0.5489295873047557,0.26743468422135364,0.14789682021836528,0.016369123740344774,0.31252644346035596,0.05933791380387258,113,7.4,654,8.71,5.5,0.6419079940592695,9.152094842325012e-4,642.8290568833278,3.981071705534969e-5,0.9806302154848194,1.0146875608077304,Sparkling Lake,46.007733,-89.701183
SP,2017-04-17,18,0.5559159638704526,0.27196050195433036,0.1483318108660664,0.016497007519566217,0.3147829520773982,0.06079533624817822,115,7.145,675.5,9.23,4.8,0.6213694471252381,4.8174678323362365e-4,621.80193906507,7.161434102129026e-5,0.9927052842104156,0.9974294822340481,Sparkling Lake,46.007733,-89.701183
SP,2017-08-09,0,0.6018264384450321,0.2880065830076116,0.18095610944364696,0.016369123740344774,0.3201421600428736,0.049552363106391835,112,7.95,714,7.69,22.6,0.6216694005586125,0.00493214814841397,627.3366181300903,1.122018454301963e-5,1.0871582546366354,0.9962960718562919,Sparkling Lake,46.007733,-89.701183
SP,2017-08-09,5,0.595339088776885,0.28636083110471094,0.17443124972813084,0.015090285948130338,0.3176035878487011,0.049552363106391835,NA,8.01,687,7.7,21.3,0.623970727140584,0.005523831464860712,630.2582476388098,9.772372209558111e-6,1.0712214555578572,0.9966505095605376,Sparkling Lake,46.007733,-89.701183
SP,2017-08-09,8,0.6033235191376815,0.2855379551532607,0.16703640871721256,0.014578750831244564,0.3099878712661834,0.0508015823443681,113,7.9,691,7.93,11.5,0.6360049895467725,0.0034223146806589633,639.6774696550438,1.2589254117941661e-5,1.0704766338393992,1.000216757837983,Sparkling Lake,46.007733,-89.701183
SP,2017-08-09,10,0.6083137881131793,0.28965233491051223,0.16094653964939754,0.015857588623459002,0.3099878712661834,0.05142619196335624,NA,7.36,696,8.64,8.4,0.6351923179326312,9.020840622108806e-4,636.1057771579876,4.3651583224016566e-5,1.0747702512965482,0.9975084652243817,Sparkling Lake,46.007733,-89.701183
SP,2017-08-09,15,0.6073157343180797,0.2888294589590619,0.16747139936491365,0.014578750831244564,0.3099878712661834,0.05163439516968561,NA,7.01,706,9.61,6.7,0.611839661928169,3.688084340828485e-4,612.1299717403102,9.772372209558111e-5,1.0781953434732998,0.9738307367981208,Sparkling Lake,46.007733,-89.701183
SP,2017-08-09,18,0.6187933529617246,0.29253240074058834,0.16442646483100615,0.015985472402680445,0.3073082672834456,0.04455548615448677,116,6.75,719.5,11.129999999999999,6.4,0.5925762426803858,1.9449772657429646e-4,592.6018829142652,1.7782794100389227e-4,1.0917376909359995,0.9446344938448925,Sparkling Lake,46.007733,-89.701183
SP,2017-11-13,0,0.5858575777234393,0.28060069944455873,0.16094653964939754,0.01764796153255921,0.3190139057343525,0.05434103685196752,115,7.3,681,8.8,5.6,0.6302069263506984,7.159596463603168e-4,630.9088119341097,5.011872336272725e-5,1.0450527783499548,1.0042778285833789,Sparkling Lake,46.007733,-89.701183
SP,2017-11-13,10,0.5925944408403613,0.2822464513474594,0.1618165209447997,0.017775845311780652,0.3192959693114828,0.05902560899437851,114,7.295,680,8.844999999999999,5.5,0.6321863075156532,7.07771079885833e-4,632.8786065989516,5.0699070827470445e-5,1.0544332584444012,1.0112156569014001,Sparkling Lake,46.007733,-89.701183
SP,2017-11-13,18,0.5928439542891362,0.28060069944455873,0.16616642742181043,0.01764796153255921,0.31788565142583136,0.053924630439308764,114,7.29,681,8.85,5.4,0.6312862943245868,6.964881959072917e-4,631.9659363442004,5.128613839913648e-5,1.0572590426880644,1.0037930643856343,Sparkling Lake,46.007733,-89.701183
SP,2018-02-22,0,0.6821697689505464,0.3340876362888294,0.19661577276088563,0.021740242467645405,0.35793867937833185,0.05996252342286071,130,7.66,775,9.2,0.3,0.7073915340343205,0.0015464789702641412,708.9665684808961,2.187761623949552e-5,1.234613420467907,1.1268392158057772,Sparkling Lake,46.007733,-89.701183
SP,2018-02-22,10,0.6342631867857678,0.3028183501337174,0.17399625908042976,0.01943833444165942,0.3201421600428736,0.05621486570893192,116,7.19,692,8.98,2.7,0.6099335483427095,4.900227671043433e-4,610.3790886167544,6.456542290346549e-5,1.1305161304415743,0.9867805968616193,Sparkling Lake,46.007733,-89.701183
SP,2018-02-22,18,0.6976396027745895,0.3052869779880683,0.1718213058419244,0.02199601002608829,0.3153470792316588,0.015407037268373933,137,7.015000000000001,948.5,15.54,3.7,0.9738841657353,5.403259480406641e-4,974.3400741259743,9.660508789898121e-5,1.1967438966306705,1.3051786081833734,Sparkling Lake,46.007733,-89.701183
SP,2018-05-15,0,0.5813663356454912,0.27813207159020775,0.16921136195571795,0.018159496649444985,0.3161932699630497,0.049552363106391835,112,7.64,657,8.01,11.1,0.6253059778729574,0.0018286036294325135,627.2496580912905,2.2908676527677746e-5,1.0468692658408618,0.9928802145718314,Sparkling Lake,46.007733,-89.701183
SP,2018-05-15,10,0.602075951893807,0.2871837070561613,0.1742137544042803,0.01841526420788787,0.3222576368713508,0.05100978555069748,116,7.125,687.5,9.129999999999999,4.6,0.6085280909746853,4.477014221191912e-4,608.9216286002356,7.498942093324559e-5,1.0818886775621366,0.9822432148188527,Sparkling Lake,46.007733,-89.701183
SP,2018-05-15,18,0.6212884874494734,0.2995268463279161,0.18139110009134804,0.019182566883216533,0.33791216540208163,0.050385175931709346,121,6.91,727,10.35,4.1,0.6094921798710616,2.689836030547906e-4,609.6489869682929,1.2302687708123813e-4,1.121389000751954,0.9980585048079075,Sparkling Lake,46.007733,-89.701183
SP,2018-11-12,0,0.5823643894405908,0.28142357539600904,0.15790160511549,0.017136426415673436,0.33283502101373647,0.05288361440766188,115,7.32,688,8.61,5,0.6192003311421979,7.228536539840039e-4,619.9110256008862,4.7863009232263804e-5,1.0388259963677633,1.0056418202175803,Sparkling Lake,46.007733,-89.701183
SP,2018-11-12,10,0.5788712011577424,0.2789549475416581,0.15529166122928356,0.017136426415673436,0.3207062871971342,0.051842598376014994,115,7.29,691,8.49,5,0.6047181863340231,6.588282765317637e-4,605.3589172661418,5.128613839913648e-5,1.0302542363443576,0.9779259001837041,Sparkling Lake,46.007733,-89.701183
SP,2018-11-12,18,0.58436049703079,0.2789549475416581,0.15659663317238678,0.017392193974116323,0.3212704143513948,0.05423693524880284,115,7.279999999999999,677.5,8.61,4.9,0.6109885846066405,6.48453010587146e-4,611.6165610385109,5.2480746024977334e-5,1.0373042717189511,0.9871443872174254,Sparkling Lake,46.007733,-89.701183
TB,1985-08-21,0,0.04940366285742801,0.02921209627648632,0.006959850363217191,0.012021075246815694,0.0064874622739965575,0.054445138455132214,20,4.51,12,0.93,16.5,9.681601754021555e-4,2.42029406117577e-9,-29.93463032446495,0.03090295432513592,0.09759668474394723,0.06190076332482499,Trout Bog,46.04125,-89.686283
TB,1986-02-25,0.5,0.07086181945206846,0.035383665912363714,0.008699812954021488,0.016113356181901888,0.008179843736778268,0.05142619196335624,NA,4.46,6,3.73,NA,NA,NA,NA,0.034673685045253165,0.13105865450035556,NA,Trout Bog,46.04125,-89.686283
TB,1986-02-25,3,0.06786765806676978,0.03456078996091339,0.006742355039366653,0.015346053506573226,0.007333653005387414,0.04601290859879242,23,4.495,5,3.92,3.3,0.002943039903271989,4.867340745104087e-9,-29.04587144503817,0.03198895109691397,0.12451685657362305,0.056289606374792564,Trout Bog,46.04125,-89.686283
TB,1986-02-25,7,0.06836668496431958,0.03373791400946307,0.006959850363217191,0.015601821065016114,0.007333653005387414,0.03185509056839475,22,4.72,36,4.61,3.9,0.005867529110535874,1.661168956248306e-8,-13.18700257791931,0.019054607179632484,0.12466627040201597,0.04505628929600761,Trout Bog,46.04125,-89.686283
TB,1986-04-21,7,0.0768501422226658,0.032915038058012755,0.006524859715516116,0.01764796153255921,0.007897780159647984,0.004372267332916927,23,5.35,69,5.18,3.8,0.026720244415756347,3.2165871984260667e-7,22.25396946659869,0.004466835921509635,0.13393800152875387,0.0389906135670411,Trout Bog,46.04125,-89.686283
TB,1986-08-13,7,0.08233943809571335,0.03620654186381403,0.0073948410109182655,0.017392193974116326,0.007051589428257128,0.011451176348115762,25,5.46,104,7.64,4.3,0.050492167422245854,7.957376423723842e-7,47.02584714156786,0.0034673685045253167,0.14333301494456197,0.06899572893626112,Trout Bog,46.04125,-89.686283
TB,1987-02-23,5,0.06662009082289534,0.032915038058012755,0.006524859715516117,0.014706634610466007,0.008179843736778268,0.04851134707474495,NA,4.81,1,4.04,4,0.006320384986004418,2.208528496701399e-8,-9.167681233811935,0.015488166189124828,0.12076662320689022,0.0630115978828126,Trout Bog,46.04125,-89.686283
TB,1987-02-23,7,0.07185987324716801,0.03209216210656244,0.006959850363217191,0.014067215714358792,0.02623191267311652,0.033728919425359154,21,5.04,30,4.72,4.1,0.012409650135312228,7.387835327240731e-8,3.2897414093363717,0.009120108393559097,0.12497910143130644,0.07237055611214117,Trout Bog,46.04125,-89.686283
TB,1987-04-13,7,0.07834722291531514,0.035383665912363714,0.0073948410109182655,0.017903729091002095,0.0152314331650354,0.012908598792421403,23,5.53,59,5.6,4.1,0.04268218684801087,7.852434665189689e-7,39.73213028644021,0.0029512092266663842,0.1390294589295992,0.070823004048934185,Trout Bog,46.04125,-89.686283
TB,1987-08-12,5,0.07036279255451867,0.033326476033737916,0.006524859715516117,0.01624123996112333,0.0076157165825177,0.022590047886737453,NA,5.2,22,4.045,4,0.015120620106137789,1.2969674502660446e-7,8.811369478017323,0.006309573444801929,0.12645536826489603,0.04532651427213796,Trout Bog,46.04125,-89.686283
TB,1987-08-12,7,0.08034333050551425,0.03456078996091339,0.006524859715516116,0.017136426415673436,0.009026034468169125,0.010618363522798251,23,5.56,105,6.22,4,0.05034714801530028,9.89314442037954e-7,47.59427380644502,0.002754228703338169,0.13856540659761718,0.0699925353207097,Trout Bog,46.04125,-89.686283
TB,1987-11-02,3,0.06836668496431958,0.03209216210656244,0.007177345687067728,0.015985472402680445,0.00606436690830113,0.05017697272537997,21,4.78,3,2.76,5,0.004139936255966027,1.3938397796397608e-8,-12.455827476693784,0.0165958690743756,0.12362166516063018,0.06038128982804493,Trout Bog,46.04125,-89.686283
TB,1987-11-02,7,0.08433554568591246,0.03456078996091339,0.007829831658619339,0.01841526420788787,0.00930809804529941,0.009577347491151364,24,5.37,89,8.05,4.9,0.044543726261391914,5.816101264032853e-7,40.278724396832594,0.004265795188015926,0.14514143151333306,0.0634297534079691,Trout Bog,46.04125,-89.686283
TB,1988-03-01,0,0.08233943809571335,0.03867516971816499,0.009569794249423638,0.019182566883216533,0.017205878204947393,0.06641682281907141,25,5.01,4,3.7,0.2,0.008183130210313489,3.9911651574284756e-8,-1.5891228039028291,0.009772372209558112,0.14976696894651853,0.091805871145983875,Trout Bog,46.04125,-89.686283
TB,1988-03-01,3,0.06736863116922003,0.033326476033737916,0.007829831658619339,0.016113356181901888,0.007474684793952557,0.05330002082032062,21.5,4.88,3.5,3.875,3,0.006914542376650385,2.747834140461674e-8,-6.267915163171411,0.013182567385564075,0.12463829504347916,0.06768927546926497,Trout Bog,46.04125,-89.686283
TB,1988-03-01,6,0.07086181945206846,0.03209216210656244,0.007829831658619339,0.016624891298787664,0.0076157165825177,0.04288986050385176,NA,5.13,31,5.09,3.8,0.01622017759736916,1.176550324179601e-7,8.807336452149757,0.007413102413009177,0.1274087045160379,0.06672587233877103,Trout Bog,46.04125,-89.686283
TB,1988-03-01,7,0.09481511053445779,0.0394980456696153,0.009569794249423638,0.01969410200010231,0.007897780159647984,0.03310430980637102,23,5.43,100,6.68,4.1,0.041218246654952925,6.023475978596851e-7,37.503752601759174,0.0037153522909717275,0.16357705245359902,0.08222093896856977,Trout Bog,46.04125,-89.686283
TB,1988-08-16,0,0.05788712011577423,0.03373791400946307,0.008264822306320413,0.014067215714358792,0.014385242433644543,0.05996252342286071,17,5.15,1,0.47,25.1,0.00231989338431528,3.074185019159789e-8,-4.758104098841818,0.0070794578438413735,0.11395707214591651,0.07666768998267072,Trout Bog,46.04125,-89.686283
TB,1988-08-16,5,0.08882678776386047,0.03456078996091339,0.008264822306320413,0.018159496649444985,0.01156460666234169,0.03518634186966479,NA,5.21,35,5.86,4.8,0.02284550957222325,2.0571680840419497e-7,16.679948141915816,0.006165950018614822,0.14981189668053926,0.06959666382103814,Trout Bog,46.04125,-89.686283
TB,1988-08-16,6,0.09980537950995558,0.03620654186381403,0.008699812954021488,0.01841526420788787,0.00987222519955998,0.01811367895065584,20,5.51,69,6.72,4.3,0.04935304791929698,8.726897358337302e-7,46.263944362816346,0.003090295432513592,0.16312699853567897,0.07733982475924864,Trout Bog,46.04125,-89.686283
TB,1988-11-03,0,0.06437446978392135,0.032915038058012755,0.0073948410109182655,0.017903729091002095,0.007051589428257128,0.0526754112013325,16,4.97,2,2.76,2.2,0.005900917216016846,2.8095861266796e-8,-4.8141442131462835,0.01071519305237607,0.12258807794385446,0.06562794594146773,Trout Bog,46.04125,-89.686283
TB,1988-11-03,3,0.06587155047657069,0.032915038058012755,0.007829831658619339,0.01688065885723055,0.010718415930950836,0.051738496772850306,17,4.995,2.5,2.85,1.7,0.006357091427858045,3.1528322364996787e-8,-3.7585690947005825,0.010115794542598984,0.12349707905043333,0.06881403565998157,Trout Bog,46.04125,-89.686283
TB,1988-11-03,6,0.06686960427167024,0.032915038058012755,0.0073948410109182655,0.017136426415673436,0.007051589428257128,0.05246720799500312,17,4.76,1,2.84,2.1,0.0037707803621228647,1.1033252393552029e-08,-13.607154495344025,0.017378008287493765,0.1243159097562747,0.06328958881863551,Trout Bog,46.04125,-89.686283
TB,1989-03-06,0,0.08483457258346223,0.040320921621065625,0.009134803601722563,0.018926799324773647,0.011000479508081121,0.06579221320008329,22,4.99,0,2.34,0.5,0.004990852531838187,2.348865940317467e-8,-5.241960874396229,0.010232929922807537,0.15321709713102408,0.081783568728662,Trout Bog,46.04125,-89.686283
TB,1989-03-06,6,0.11028494435850092,0.027154906397860525,0.009569794249423638,0.017392193974116326,0.009590161622429696,0.04767853424942744,22,5.39,40,6.49,3.6,0.03630755315564761,4.761418798651435e-7,32.234446790286405,0.00407380277804113,0.1644018389799014,0.09357672516938462,Trout Bog,46.04125,-89.686283
TB,1989-05-03,3,0.06138030839862268,0.03579510388808887,0.008047326982469877,0.016752775078009107,0.01043635235382055,0.059233812200707885,22,4.81,0,3.36,4.3,0.00529765644216199,1.8690877010205618e-8,-10.19040500085891,0.015488166189124828,0.12197551434719053,0.07496783968756743,Trout Bog,46.04125,-89.686283
TB,1989-05-03,6,0.06138030839862268,0.03867516971816499,0.009569794249423638,0.017392193974116326,0.009026034468169125,0.04559650218613366,24,5.46,78,6.64,3.8,0.043350256194918994,6.722743960571192e-7,39.88382436414429,0.0034673685045253167,0.12701746634032762,0.09797346512361783,Trout Bog,46.04125,-89.686283
TB,1989-08-21,5,0.10429662158790358,0.03867516971816499,0.008699812954021488,0.02122870735075963,0.005641271542605703,0.023110555902560902,20,5.4,88,7.38,4.2,0.04281461699979437,5.857943827903286e-7,38.8343525995043,0.003981071705534969,0.1729003116108497,0.07156703023934377,Trout Bog,46.04125,-89.686283
TB,1989-08-21,7,0.1532012575477818,0.05430981279572105,0.012614728783331157,0.02685559363650315,0.011846670239471975,0.019987507807620236,34,5.55,302,15.38,3.9,0.12163464890222526,2.3281762756314097e-6,118.81858921906297,0.0028183829312644552,0.24698139276333717,0.1534711551255931,Trout Bog,46.04125,-89.686283
TB,1989-11-07,3,0.06686960427167024,0.03620654186381403,0.008917308277872026,0.01726431019489488,0.00987222519955998,0.05902560899437851,19.5,4.91,0,2.62,2.2,0.0048950043722395765,2.0299059279238917e-8,-7.407571666235106,0.012302687708123811,0.12925776460825117,0.07379285886523736,Trout Bog,46.04125,-89.686283
TB,1989-11-07,7,0.13922850441638804,0.04854968113556881,0.011309756840227935,0.02327484781830273,0.011000479508081121,0.03206329377472413,41,5.53,209,15.81,1.9,0.11408271809798706,1.952462943341933e-6,111.1333678600312,0.0029512092266663842,0.22236279021048752,0.15714844384373566,Trout Bog,46.04125,-89.686283
TB,1990-02-28,0,0.08258895154448823,0.040732359596790786,0.010004784897124712,0.023146964039081286,0.011423574873776548,0.06724963564438892,22,4.96,14,3.4400000000000004,2,0.0071524201194851705,3.305765460073623e-8,-3.8122369116752286,0.010964781961431852,0.15647306007748502,0.08582566369530523,Trout Bog,46.04125,-89.686283
TB,1990-02-28,3,0.07585208842756624,0.035383665912363714,0.008699812954021488,0.018926799324773647,0.010154288776690265,0.056006662502602535,20,5.12,22,4.73,3.7,0.014704795569648472,1.0389807726386164e-7,7.119267628734812,0.007585775750291836,0.13886236661872509,0.08086585074701855,Trout Bog,46.04125,-89.686283
TB,1990-02-28,7,0.09631219122710713,0.03620654186381403,0.009569794249423638,0.019949869558545195,0.009590161622429696,0.030605871330418487,22,5.55,74,6.16,4.3,0.04918642590548153,9.536547039406958e-7,46.36937083958618,0.0028183829312644552,0.16203839689889,0.08938341251303365,Trout Bog,46.04125,-89.686283
TB,1990-05-01,3,0.04940366285742801,0.03373791400946307,0.009569794249423638,0.01943833444165942,0.008461907313908555,0.055902560899437855,20.5,4.84,0,4.41,4.2,0.0074211737655771725,2.796570294188373e-8,-7.033113476121535,0.01445439770745928,0.11214970555797414,0.07178566994462653,Trout Bog,46.04125,-89.686283
TB,1990-11-08,0,0.07784819601776535,0.03620654186381403,0.009134803601722563,0.019182566883216533,0.009590161622429696,0.049760566312721216,23,4.8,1,3.29,3.8,0.005005782939366508,1.698348909019946e-8,-10.843052139186497,0.01584893192461114,0.14237210836651848,0.06435652785800651,Trout Bog,46.04125,-89.686283
TB,1990-11-08,3,0.08408603223713758,0.03744085579098951,0.009787289573274174,0.019310450662437976,0.009026034468169125,0.049240058296897773,23,4.8149999999999995,0.5,3.4850000000000003,3.7,0.005470916800802968,1.91517573065856e-8,-9.83985844162277,0.015310874616820321,0.15062462826383924,0.06373702871762717,Trout Bog,46.04125,-89.686283
TB,1990-11-08,7,0.08932581466141025,0.03785229376671467,0.010004784897124712,0.01943833444165942,0.008461907313908555,0.048719550281074324,22,4.82,2,3.71,3.6,0.005874805439324289,2.0736377415582666e-8,-9.260707858994557,0.015135612484362071,0.15662122776690907,0.06305628377068459,Trout Bog,46.04125,-89.686283
TB,1991-02-20,3,0.08184041119816357,0.03702941781526435,0.009134803601722563,0.019182566883216533,0.007897780159647984,0.049552363106391835,22,4.98,11,4.29,1.7,0.009252648078780673,4.4331094018786296e-8,-1.218509356018849,0.010471285480508985,0.14718719949836703,0.066702835675914507,Trout Bog,46.04125,-89.686283
TB,1991-02-20,7,0.08333749189081291,0.03702941781526435,0.010004784897124712,0.020717172233873857,0.007897780159647984,0.04039142202789923,22,5.31,53,4.83,2.2,0.021923507957265092,2.2836675151443746e-7,17.026130305656153,0.004897788193684467,0.15108886683707584,0.07021293851156381,Trout Bog,46.04125,-89.686283
TB,1991-05-09,7,0.08134138430061379,0.035383665912363714,0.010004784897124712,0.020717172233873857,0.008179843736778268,0.05142619196335624,26,4.63,16,4.78,3.8,0.004946320588582566,1.1345853299177247e-8,-18.495909904834114,0.02344228815319923,0.1474470073439761,0.06455236763457037,Trout Bog,46.04125,-89.686283
TB,1991-10-28,7,0.09731024502220668,0.0394980456696153,0.011309756840227935,0.023530615376745615,0.007897780159647984,0.0147824276493858,24,5.3,121,9.51,4.6,0.04490470629264718,4.943103490211496e-7,39.893463873101574,0.005011872336272725,0.17164866290879555,0.067585408412029993,Trout Bog,46.04125,-89.686283
TB,1992-02-26,3,0.07535306153001646,0.03620654186381403,0.010004784897124712,0.022251777584531177,0.014103178856514256,0.04476368936081616,23,4.77,0,4.88,3.5,0.006883193844557235,2.158328488594924e-8,-10.09916018559746,0.01698243652461746,0.14381616587548637,0.06575008364517253,Trout Bog,46.04125,-89.686283
TB,1992-08-27,3,0.10230051399770446,0.03456078996091339,0.009787289573274174,0.022123893805309734,0.010859447719515978,0.027691026441807206,22,4.97,21,6.27,7.5,0.015324308039873275,8.631287057429777e-8,4.609344209424324,0.01071519305237607,0.16877248733720177,0.05387486851406703,Trout Bog,46.04125,-89.686283
TB,1992-08-27,5,0.10379759469035381,0.035383665912363714,0.010004784897124712,0.022507545142974067,0.007051589428257128,0.008744534665833853,NA,5.2,35,6.85,4.8,0.02612503736382484,2.298930534220689e-7,19.81585383971599,0.006309573444801929,0.1716935906428163,0.041921391350969235,Trout Bog,46.04125,-89.686283
TB,1992-08-27,7,0.10279954089525425,0.040320921621065625,0.01087476619252686,0.02480945316896005,0.00874397089103884,0.010618363522798251,31,5.2,95,9.46,4.4,0.03572113179368478,3.10356704581488e-7,29.41197086913363,0.006309573444801929,0.1788046818778068,0.05508377656422645,Trout Bog,46.04125,-89.686283
TB,1992-11-05,0,0.07585208842756624,0.03456078996091339,0.010004784897124712,0.020205637116988084,0.00930809804529941,0.04788673745575681,22,4.76,13,3.44,3.8,0.004781161393829345,1.4794091718196065e-8,-12.596760325218508,0.017378008287493765,0.1406233004025924,0.06197601168897728,Trout Bog,46.04125,-89.686283
TB,1992-11-05,3,0.07660062877389091,0.035383665912363714,0.010004784897124712,0.0208450560130953,0.010013256988125122,0.04715802623360399,22,4.8,10,3.47,3.9,0.005293502319441547,1.801779582438618e-8,-10.555332141313318,0.01584893192461114,0.14283413559647462,0.062464803558966484,Trout Bog,46.04125,-89.686283
TB,1992-11-05,7,0.08233943809571335,0.03620654186381403,0.010004784897124712,0.021484474909202515,0.010154288776690265,0.04684572142410993,24,4.85,23,4.79,4.2,0.008244515202464992,3.1792030227084015e-8,-5.8807472281979685,0.014125375446227556,0.15003523976585462,0.06524455719529541,Trout Bog,46.04125,-89.686283
TB,1993-02-24,4,0.07335695393981735,0.03456078996091339,0.009134803601722563,0.02122870735075963,0.007897780159647984,0.04747033104309806,NA,4.85,8,5.09,3.7,0.008647457770303752,3.2812322333298346e-8,-5.477811268603335,0.014125375446227556,0.13828125485321294,0.06401560178537212,Trout Bog,46.04125,-89.686283
TB,1993-02-24,7,0.09980537950995558,0.03785229376671467,0.009569794249423638,0.022763312701416953,0.013821115279383971,0.02248594628357277,23,5.31,65,6.39,4.1,0.03045469567097588,3.376073810574231e-7,25.557443192610357,0.004897788193684467,0.16999078022751085,0.06676209484131367,Trout Bog,46.04125,-89.686283
TB,1993-08-23,3,0.13423823544089025,0.0394980456696153,0.010439775544825785,0.022507545142974067,0.01579556031929597,0.03123048094940662,21,4.87,27,5.02,8.7,0.010080031635082223,4.673466284610849e-8,-3.4094066565507175,0.013489628825916533,0.2066836017983054,0.05710611963844767,Trout Bog,46.04125,-89.686283
TB,1993-08-23,5,0.09182094914915914,0.03702941781526435,0.010004784897124712,0.022251777584531177,0.011282543085211406,0.0064542993962107015,NA,5.03,24,4.86,4.8,0.01272021631590909,7.567691597924745e-8,3.387881477533972,0.009332543007969906,0.16110692944607938,0.030457134474247177,Trout Bog,46.04125,-89.686283
TB,1993-11-02,0,0.07285792704226757,0.03373791400946307,0.009134803601722563,0.01969410200010231,0.00874397089103884,0.04413907974182803,21,4.66,3,3.43,4.4,0.003859885342776407,9.67186721228444e-9,-18.017660086217695,0.02187761623949552,0.1354247466535555,0.056742945647510486,Trout Bog,46.04125,-89.686283
TB,1993-11-02,3,0.11851888816807225,0.03373791400946307,0.009134803601722563,0.019566218220880865,0.008885002679603982,0.04382677493233396,21,4.640000000000001,6.5,3.2649999999999997,4.3,0.0035018675914688206,8.35306017957648e-9,-19.40674201037182,0.022908676527677703,0.18095782400013874,0.05621365355646694,Trout Bog,46.04125,-89.686283
TB,1993-11-02,7,0.16368082239632714,0.03373791400946307,0.009134803601722563,0.01969410200010231,0.009590161622429696,0.04497189256714554,21,4.65,1,3.28,4.2,0.00358946101987932,8.733380476594804e-9,-18.79768245581092,0.022387211385683378,0.22624764200761507,0.058151523942835036,Trout Bog,46.04125,-89.686283
TB,1994-02-24,7,0.09830829881730624,0.035383665912363714,0.010004784897124712,0.01943833444165942,0.016641751050686823,0.016031646887362066,21,5.42,60,5.23,3.9,0.031434541790377815,4.460316610526033e-7,27.63337898688604,0.0038018939632056127,0.16313508406845412,0.06410838576008776,Trout Bog,46.04125,-89.686283
TB,1994-05-03,3,0.06237836219372224,0.032915038058012755,0.009569794249423638,0.01841526420788787,0.008461907313908555,0.04663751821778056,NA,4.78,8,3.96,4.4,0.005849401659669405,1.932179033269375e-8,-10.746371238497485,0.0165958690743756,0.12327845870904651,0.06094884651314886,Trout Bog,46.04125,-89.686283
TB,1994-05-03,7,0.09007435500773492,0.03744085579098951,0.010439775544825785,0.020589288454652414,0.009731193410994836,0.027691026441807206,26,5.345,71,7.52,4.1,0.03866249731931774,4.645661601886418e-7,34.14458938781542,0.004518559443749226,0.15854427479820263,0.07608518173827998,Trout Bog,46.04125,-89.686283
TB,1994-08-22,5,0.08034333050551425,0.035383665912363714,0.009569794249423638,0.01969410200010231,0.00874397089103884,0.021236727045596503,NA,4.91,20,5.62,4.9,0.011272043966430367,5.103264624190359e-8,-1.0304987829879333,0.012302687708123811,0.1449908926674039,0.04125279293571195,Trout Bog,46.04125,-89.686283
TB,1994-08-22,7,0.09231997604670891,0.0394980456696153,0.010439775544825785,0.02199601002608829,0.010154288776690265,0.011867582760774514,29,5.18,112,9.76,4.3,0.03517855695525188,2.9095371697851864e-7,28.57200325993468,0.006606934480075964,0.1642538072872383,0.05720071944643364,Trout Bog,46.04125,-89.686283
TB,1995-02-14,0,0.0858326263785618,0.04443530137831722,0.011309756840227935,0.022763312701416953,0.01156460666234169,0.05163439516968561,26,4.69,2,4.06,0.3,0.00437079105723567,1.0238685582147406e-8,-16.04654186817876,0.020417379446695274,0.16434099729852392,0.06756980312794855,Trout Bog,46.04125,-89.686283
TB,1995-02-14,3,0.06686960427167024,0.03826373174243983,0.009569794249423638,0.019310450662437976,0.011141511296646263,0.042473454091193005,23,4.71,1,4.15,3.5,0.005109384968026274,1.3953918073374627e-8,-14.388989669883497,0.019498445997580455,0.13401358092597168,0.05872436430978362,Trout Bog,46.04125,-89.686283
TB,1995-02-14,7,0.10329856779280401,0.03867516971816499,0.009569794249423638,0.01943833444165942,0.010718415930950836,0.02352696231521965,22,5.29,58,5.29,3.9,0.024018599987408833,2.526424026592904e-7,18.890446638905352,0.005128613839913648,0.17098186620205208,0.058264230875981975,Trout Bog,46.04125,-89.686283
TB,1995-05-01,3,0.07136084634961824,0.03785229376671467,0.009134803601722563,0.01943833444165942,0.010718415930950836,0.045180095773474906,23,4.74,1,4.3,3.8,0.0057117582281919765,1.687814520159322e-8,-12.485170569222444,0.018197008586099826,0.1377862781597149,0.061610286810762915,Trout Bog,46.04125,-89.686283
TB,1995-05-01,7,0.09731024502220668,0.03867516971816499,0.009569794249423638,0.020205637116988084,0.011000479508081121,0.009577347491151364,25,5.36,75,6.51,3.9,0.03439938454795352,4.251177378042047e-7,30.034865159276375,0.004365158322401657,0.1657608461067834,0.05497763666492381,Trout Bog,46.04125,-89.686283
TB,1995-08-21,7,0.09431608363690802,0.03620654186381403,0.010004784897124712,0.021484474909202515,0.00987222519955998,0.00978555069748074,28,5.28,98,8.44,4,0.03758959589444732,3.876387027104421e-7,32.34204567583764,0.005248074602497723,0.1620118853070493,0.05724775943019075,Trout Bog,46.04125,-89.686283
TB,1996-02-21,0,0.08283846499326313,0.03867516971816499,0.011309756840227935,0.02122870735075963,0.01043635235382055,0.057464084946908175,24,4.77,11,4.3,0.2,0.005534923501561005,1.5534306175841003e-8,-11.447455926996268,0.01698243652461746,0.1540520989024157,0.07343537633659591,Trout Bog,46.04125,-89.686283
